ProjectCode,ProjectTitle,ActionTypeDescription,ActionType,CallYear,PIC,Accreditation Type,NameInLatinCharacterSet,OrganisationType,City,CountryRegionDescription,DurationInMonths,ProjectStartDate,ProjectEndDate,Initial awarded grant(IAG),Topic Code,Topic Name,Horizontal Priority Name
2022-1-FI01-KA131-HED-000060507,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10138816,Erasmus Charter for Higher Education,HAAGA-HELIA AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,26,06/01/2022,07/31/2024,1308415,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000060153,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10190230,Erasmus Charter for Higher Education,JYVÄSKYLÄN AMMATTIKORKEAKOULU,Higher education institution (tertiary level),Jyväskylä,Keski-Suomi,26,06/01/2022,07/31/2023,368445,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000059763,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10099170,Erasmus Charter for Higher Education,"Ålands Landskapsregering, Högskolan på Åland",Higher education institution (tertiary level),Maarianhamina,Ahvenanmaa,26,06/01/2022,07/31/2023,29660,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000059507,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10174122,Erasmus Charter for Higher Education,SVENSKA HANDELSHÖGSKOLAN,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,26,06/01/2022,07/31/2023,480020,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000059457,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10138638,Erasmus Charter for Higher Education,KARELIA AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Joensuu,Pohjois-Karjala,26,06/01/2022,07/31/2024,247900,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000059403,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10192028,Erasmus Charter for Higher Education,CENTRIA AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Kokkola,Keski-Pohjanmaa,26,06/01/2022,07/31/2024,228075,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000057931,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10183030,Erasmus Charter for Higher Education,LAUREA-AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Vantaa,Helsinki-Uusimaa,26,06/01/2022,07/31/2023,405525,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000057715,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10193398,Erasmus Charter for Higher Education,METROPOLIA AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,26,06/01/2022,07/31/2024,902820,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000057672,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10161276,Erasmus Charter for Higher Education,OY VAASAN AMMATTIKORKEAKOULU - VASA YRKESHÖGSKOLA AB,Higher education institution (tertiary level),Vaasa,Pohjanmaa,26,06/01/2022,07/31/2024,91155,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000057625,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10166177,Erasmus Charter for Higher Education,AB YRKESHÖGSKOLAN VID ÅBO AKADEMI,Higher education institution (tertiary level),Vaasa,Pohjanmaa,26,06/01/2022,07/31/2024,206250,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000057546,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10181841,Erasmus Charter for Higher Education,ITÄ-SUOMEN YLIOPISTO,Higher education institution (tertiary level),Kuopio,Pohjois-Savo,26,06/01/2022,07/31/2023,504040,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000056756,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10082601,Erasmus Charter for Higher Education,LAB AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Lappeenranta,Etelä-Karjala,26,06/01/2022,07/31/2023,778525,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000056753,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10202440,Erasmus Charter for Higher Education,KAAKKOIS-SUOMEN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Mikkeli,Etelä-Savo,26,06/01/2022,07/31/2023,414835,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000056744,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10208661,Erasmus Charter for Higher Education,OULUN YLIOPISTO,Higher education institution (tertiary level),Oulu,Pohjois-Pohjanmaa,26,06/01/2022,07/31/2023,557100,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000056313,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10208685,Erasmus Charter for Higher Education,VAASAN YLIOPISTO,Higher education institution (tertiary level),Vaasa,Pohjanmaa,26,06/01/2022,07/31/2023,527185,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000055696,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10080719,Erasmus Charter for Higher Education,YRKESHÖGSKOLAN ARCADA AB,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,26,06/01/2022,07/31/2024,128 670 €,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000055480,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10135471,Erasmus Charter for Higher Education,SATAKUNNAN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Pori,Satakunta,26,06/01/2022,07/31/2024,192740,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000055411,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10209161,Erasmus Charter for Higher Education,ÅBO AKADEMI,Higher education institution (tertiary level),Turku,Varsinais-Suomi,26,06/01/2022,07/31/2024,255 595 €,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000055407,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10095845,Erasmus Charter for Higher Education,TAIDEYLIOPISTO,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,26,06/01/2022,07/31/2023,316345,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000055166,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10148224,Erasmus Charter for Higher Education,TAMPEREEN KORKEAKOULUSÄÄTIÖ SR,Higher education institution (tertiary level),Tampere,Pirkanmaa,26,06/01/2022,07/31/2024,965145,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000055130,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10012492,Erasmus Charter for Higher Education,TURUN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Turku,Varsinais-Suomi,26,06/01/2022,07/31/2023,500475,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000054946,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10209158,Erasmus Charter for Higher Education,TURUN YLIOPISTO,Higher education institution (tertiary level),Turku,Varsinais-Suomi,26,06/01/2022,07/31/2024,914790,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000054240,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10105289,Erasmus Charter for Higher Education,KAJAANIN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Kajaani,Kainuu,26,06/01/2022,07/31/2024,159700,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000053709,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10174519,Erasmus Charter for Higher Education,TAMPEREEN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Tampere,Pirkanmaa,26,06/01/2022,07/31/2023,517210,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000053400,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10108914,Erasmus Charter for Higher Education,HÄMEEN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Hämeenlinna,Kanta-Häme,26,06/01/2022,07/31/2023,296825,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000053373,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10181958,Erasmus Charter for Higher Education,AALTO KORKEAKOULUSÄÄTIÖ SR,Higher education institution (tertiary level),Espoo,Helsinki-Uusimaa,26,06/01/2022,07/31/2024,1008510,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000053094,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10209507,Erasmus Charter for Higher Education,HELSINGIN YLIOPISTO,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,26,06/01/2022,07/31/2024,1187245,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000053077,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10110096,Erasmus Charter for Higher Education,SEINÄJOEN AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Seinäjoki,Etelä-Pohjanmaa,26,06/01/2022,07/31/2024,263125,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000052359,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10144009,Erasmus Charter for Higher Education,SUOMEN HUMANISTINEN AMMATTIKORKEAKOULU OY HUMAK,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,26,06/01/2022,07/31/2024,153870,#N/A,#N/A,#N/A
2022-1-FI01-KA131-HED-000052032,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10162341,Erasmus Charter for Higher Education,DIAKONIA-AMMATTIKORKEAKOULU OY,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,26,06/01/2022,07/31/2024,216870,TOPIC-70,Cultural heritage,#N/A
2022-1-FI01-KA131-HED-000051726,,Mobility of higher education students and staff supported by internal policy funds,KA131-HED,2022,E10178621,Erasmus Charter for Higher Education,POLIISIAMMATTIKORKEAKOULU,Higher education institution (tertiary level),Tampere,Pirkanmaa,26,06/01/2022,07/31/2024,22090,TOPIC-67_TOPIC-187,Work-based learning_International relations and development cooperation,#N/A
2022-1-FI01-KA122-VET-000076910,Rajatonta oppimista 2.0,Short-term projects for mobility of learners and staff in vocational education and training,KA122-VET,2022,E10084476,,Peimari Group for Further Education and Training,School/Institute/Educational centre – Vocational Training (secondary level),Piikkiö,Varsinais-Suomi,18,06/01/2022,11/30/2023,58092,TOPIC-67_TOPIC-165_TOPIC-13,"Work-based learning_Inclusion, promoting equality and non-discrimination_Environment and climate change",#N/A
2022-1-FI01-KA122-VET-000075998,Merkityksellisiä kohtaamisia - Ekososiaalisten käytänteiden kehittäminen kasvatus- ja ohjausalalla,Short-term projects for mobility of learners and staff in vocational education and training,KA122-VET,2022,E10042393,,Korpisaaren säätiö,Foundation,Ilmajoki,Etelä-Pohjanmaa,18,08/01/2022,01/31/2024,48474,TOPIC-72_TOPIC-67_TOPIC-182,Cooperation between educational institutions and business_Work-based learning_Employability,#N/A
2022-1-FI01-KA122-VET-000072916,Kelloseppäkoulu KV2022,Short-term projects for mobility of learners and staff in vocational education and training,KA122-VET,2022,E10239985,,Kellosepäntaidon Edistämissäätiö sr,School/Institute/Educational centre – Vocational Training (secondary level),Espoo,Helsinki-Uusimaa,18,08/01/2022,01/31/2024,19108,TOPIC-97_TOPIC-72_TOPIC-61,New learning and teaching methods and approaches_Cooperation between educational institutions and business_Green skills,#N/A
2022-1-FI01-KA122-VET-000069092,Go global goals Optima,Short-term projects for mobility of learners and staff in vocational education and training,KA122-VET,2022,E10079043,,Optima samkommun,School/Institute/Educational centre – Vocational Training (secondary level),Pietarsaari,Pohjanmaa,18,08/01/2022,01/31/2024,48899,TOPIC-97_TOPIC-35_TOPIC-163,New learning and teaching methods and approaches_Teaching and learning of foreign languages_Digital skills and competences,#N/A
2022-1-FI01-KA122-SCH-000079878,"Kieliä, kansainvälisyyttä ja digitaitoja",Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10192115,,Jämsän lukio,School/Institute/Educational centre – General education (secondary level),Jämsä,Keski-Suomi,18,06/01/2022,11/30/2023,5343,TOPIC-70_TOPIC-35_TOPIC-161,"Cultural heritage_Teaching and learning of foreign languages_Creativity, arts and culture",#N/A
2022-1-FI01-KA122-SCH-000079121,Monikielinen ja moniääninen koulu,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10078115,,Kalevan lukio,School/Institute/Educational centre – General education (secondary level),Tampere,Pirkanmaa,18,09/01/2022,02/29/2024,28 172 €,TOPIC-97_TOPIC-165_TOPIC-131,"New learning and teaching methods and approaches_Inclusion, promoting equality and non-discrimination_Key competences development",#N/A
2022-1-FI01-KA122-SCH-000078860,Yhdessä kohti osaavaa ja suvaitsevaa kouluyhteisöä,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10008629,,Parolan Yhteiskoulu,School/Institute/Educational centre – General education (basic education),Hattula,Kanta-Häme,18,09/01/2022,02/29/2024,24635,TOPIC-139_TOPIC-102,"Reception and integration of refugees and migrants_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000077966,HUYK Henkilökunnan liikkuvuushanke 2022-2023,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10164161,,Helsingin Uusi Yhteiskoulu,School/Institute/Educational centre – General education (basic education),Helsinki,Helsinki-Uusimaa,18,06/01/2022,11/30/2023,19695,TOPIC-97_TOPIC-180_TOPIC-161,"New learning and teaching methods and approaches_Physical and mental health, well-being_Creativity, arts and culture",#N/A
2022-1-FI01-KA122-SCH-000077743,Hyvinvoiva ja kansainvälinen kouluyhteisö,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10294000,,"Pateniemen koulu, Oulun kaupunki",School/Institute/Educational centre – General education (basic education),Oulu,Pohjois-Pohjanmaa,14,06/01/2022,07/31/2023,13150,TOPIC-83_TOPIC-190_TOPIC-132,"European identity, citizenship and values_Digital content, technologies and practices_Preventing racism and discrimination",#N/A
2022-1-FI01-KA122-SCH-000077678,Monikulttuurisuus ja digitalisoituminen Aurinkorannikon Suomalaisessa koulussa,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10191425,,Aurinkorannikon suomalaisen koulun säätiö sr,School/Institute/Educational centre – General education (basic education),Helsinki,Helsinki-Uusimaa,18,09/01/2022,02/29/2024,43 355 €,TOPIC-97_TOPIC-35_TOPIC-163,New learning and teaching methods and approaches_Teaching and learning of foreign languages_Digital skills and competences,#N/A
2022-1-FI01-KA122-SCH-000077494,Action-based language learning and digital methods in teaching foreign languages,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10249390,,Kukkasen peruskoulu,School/Institute/Educational centre – General education (basic education),Lahti,Päijät-Häme,11,08/01/2022,06/30/2023,18557,TOPIC-97_TOPIC-172_TOPIC-169,"New learning and teaching methods and approaches_Initial and continuous training for teachers, trainers and other education staff_Preventing early school leaving and failure in education",#N/A
2022-1-FI01-KA122-SCH-000077121,Motivation boost for Jalasjärvi upper secondary school students,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10290563,,Jalasjärven lukio,School/Institute/Educational centre – General education (secondary level),Jalasjärvi,Etelä-Pohjanmaa,7,09/01/2022,03/31/2023,5420,TOPIC-97_TOPIC-83_TOPIC-35,"New learning and teaching methods and approaches_European identity, citizenship and values_Teaching and learning of foreign languages",#N/A
2022-1-FI01-KA122-SCH-000077024,Porvoo - Palermo,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10061504,,Porvoon Steinerkoulun kannatusyhdistys ry,School/Institute/Educational centre – General education (basic education),Porvoo,Helsinki-Uusimaa,18,08/14/2022,02/13/2024,51484,TOPIC-92_TOPIC-165_TOPIC-159,"Social assistance and welfare_Inclusion, promoting equality and non-discrimination_Awareness about the European Union",#N/A
2022-1-FI01-KA122-SCH-000076320,Katse tulevaisuuteen,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10084087,,Revonlahden koulu,School/Institute/Educational centre – General education (basic education),Siikajoki,Pohjois-Pohjanmaa,18,08/01/2022,01/31/2024,52201,TOPIC-83_TOPIC-35_TOPIC-173,"European identity, citizenship and values_Teaching and learning of foreign languages_Science, technology, engineering and mathematics (STEM)",#N/A
2022-1-FI01-KA122-SCH-000076084,STEAM education in a foreign language classroom,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10291734,,Murron koulu,School/Institute/Educational centre – General education (basic education),Tyrnävä,Pohjois-Pohjanmaa,12,08/01/2022,07/31/2023,5620,TOPIC-35_TOPIC-190_TOPIC-131,"Teaching and learning of foreign languages_Digital content, technologies and practices_Key competences development",#N/A
2022-1-FI01-KA122-SCH-000075958,"Näen sinut, kuulen sinut",Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10203444,,"Lauttasaaren yhteiskoulu, Kansainvälisen liiketoiminnan lukio",School/Institute/Educational centre – General education (secondary level),Helsinki,Helsinki-Uusimaa,18,06/01/2022,11/30/2023,44052,TOPIC-180_TOPIC-165_TOPIC-102,"Physical and mental health, well-being_Inclusion, promoting equality and non-discrimination_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000075631,Helping students grow,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10078832,,Zachariasskolan,School/Institute/Educational centre – General education (basic education),Uusikaarlepyy,Pohjanmaa,18,10/01/2022,03/31/2024,34 310 €,TOPIC-180,"Physical and mental health, well-being",#N/A
2022-1-FI01-KA122-SCH-000075110,"Opiskelijoiden fyysisen ja psyykkisen hyvinvoinnin lisääminen päivittäisen liikunnan, laadukkaan unen ja terveellisten ravintotottumusten avulla.",Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10087326,,Muuramen lukio,School/Institute/Educational centre – General education (secondary level),Muurame,Keski-Suomi,18,09/01/2022,02/29/2024,22202,TOPIC-97_TOPIC-172_TOPIC-161,"New learning and teaching methods and approaches_Initial and continuous training for teachers, trainers and other education staff_Creativity, arts and culture",#N/A
2022-1-FI01-KA122-SCH-000074992,Uusia tuulia - uusia ideoita (New winds - new ideas),Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10072949,,Keskuskoulu,School/Institute/Educational centre – General education (basic education),Raahe,Pohjois-Pohjanmaa,18,10/01/2022,03/31/2024,27 560 €,TOPIC-72_TOPIC-170_TOPIC-160,"Cooperation between educational institutions and business_Creating new, innovative or joint curricula or courses_Democracy and inclusive democratic participation",#N/A
2022-1-FI01-KA122-SCH-000074665,Collaborative learning in European School of Helsinki,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10157830,,European Schooling Helsinki,School/Institute/Educational centre – General education (basic education),Helsinki,Helsinki-Uusimaa,8,09/01/2022,04/30/2023,22010,TOPIC-61_TOPIC-180_TOPIC-160,"Green skills_Physical and mental health, well-being_Democracy and inclusive democratic participation",#N/A
2022-1-FI01-KA122-SCH-000074445,Lukion toimintakulttuuri tuumasta toimeen: arjenhallintaa ja osallisuutta kehittämässä,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10207039,,Haapaveden lukio,School/Institute/Educational centre – General education (secondary level),Haapavesi,Pohjois-Pohjanmaa,18,06/01/2022,11/30/2023,25490,TOPIC-35_TOPIC-180_TOPIC-102,"Teaching and learning of foreign languages_Physical and mental health, well-being_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000074342,Voi hyvin - opi paremmin,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10164611,,Sotungin koulu,School/Institute/Educational centre – General education (basic education),Vantaa,Helsinki-Uusimaa,12,06/01/2022,05/31/2023,25633,TOPIC-182_TOPIC-180_TOPIC-102,"Employability_Physical and mental health, well-being_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000073985,Hyvän mielen tilaisuus - Opiskelijoiden hyvinvoinnin tukeminen Karjaan lukiossa,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10202878,,Karjaan lukio,School/Institute/Educational centre – General education (secondary level),Karjaa,Helsinki-Uusimaa,18,06/01/2022,11/30/2023,5225,TOPIC-187_TOPIC-163_TOPIC-131,International relations and development cooperation_Digital skills and competences_Key competences development,#N/A
2022-1-FI01-KA122-SCH-000073471,"Creating the Future Together: to Learn, to Educate and to Share by Job Shadowing",Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10084913,,Harjurinteen koulu,School/Institute/Educational centre – General education (basic education),Loviisa,Helsinki-Uusimaa,12,09/01/2022,08/31/2023,2960,TOPIC-97_TOPIC-83_TOPIC-72,"New learning and teaching methods and approaches_European identity, citizenship and values_Cooperation between educational institutions and business",#N/A
2022-1-FI01-KA122-SCH-000073372,Euroopan Unioni lähelle lukiolaisen arkea,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10084714,,Kiimingin lukio,School/Institute/Educational centre – General education (secondary level),Oulu,Pohjois-Pohjanmaa,18,06/01/2022,11/30/2023,40905,TOPIC-72_TOPIC-70_TOPIC-163,Cooperation between educational institutions and business_Cultural heritage_Digital skills and competences,#N/A
2022-1-FI01-KA122-SCH-000073275,Industrial History of Two Twin Towns,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10290422,,Hyvinkään lukio,School/Institute/Educational centre – General education (secondary level),Hyvinkää,Helsinki-Uusimaa,18,06/01/2022,11/30/2023,10986,TOPIC-165_TOPIC-163_TOPIC-102,"Inclusion, promoting equality and non-discrimination_Digital skills and competences_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000073236,Innovativa metoder i mulitikulturella samhällen,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10180396,,Lovisavikens skola,School/Institute/Educational centre – General education (basic education),Loviisa,Helsinki-Uusimaa,15,09/01/2022,11/30/2023,15256,TOPIC-92_TOPIC-67_TOPIC-172,"Social assistance and welfare_Work-based learning_Initial and continuous training for teachers, trainers and other education staff",#N/A
2022-1-FI01-KA122-SCH-000073091,Feeling Good - Wellbeing in the School Community,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10147008,,Moision koulu,School/Institute/Educational centre – General education (basic education),Salo,Varsinais-Suomi,18,06/01/2022,11/30/2023,57212,TOPIC-35_TOPIC-187_TOPIC-165,"Teaching and learning of foreign languages_International relations and development cooperation_Inclusion, promoting equality and non-discrimination",#N/A
2022-1-FI01-KA122-SCH-000072735,"Gemenskap, Deltagande och Språk!",Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10034663,,Mäkelänrinteen lukio,School/Institute/Educational centre – General education (secondary level),Helsinki,Helsinki-Uusimaa,11,08/01/2022,06/30/2023,29 700 €,TOPIC-170_TOPIC-163_TOPIC-159,"Creating new, innovative or joint curricula or courses_Digital skills and competences_Awareness about the European Union",#N/A
2022-1-FI01-KA122-SCH-000072688,LMO,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10172346,,Lauttasaaren musiikkiopiston kannatusyhdistys ry,Non-governmental organisation/association,Helsinki,Helsinki-Uusimaa,18,09/01/2022,02/29/2024,3 585 €,TOPIC-97_TOPIC-165_TOPIC-102,"New learning and teaching methods and approaches_Inclusion, promoting equality and non-discrimination_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000071388,Enhancing learning of children from diverse language backgrounds in Europe,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10142903,,Seminaarin koulu,School/Institute/Educational centre – General education (basic education),Hämeenlinna,Kanta-Häme,14,06/01/2022,07/31/2023,22620,TOPIC-61_TOPIC-161_TOPIC-13,"Green skills_Creativity, arts and culture_Environment and climate change",#N/A
2022-1-FI01-KA122-SCH-000071295,Nachhaltigkeit - kestävä kehitys,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10171839,,Iisalmen lyseo,School/Institute/Educational centre – General education (secondary level),Iisalmi,Pohjois-Savo,18,12/01/2022,05/31/2024,17730,TOPIC-83_TOPIC-161_TOPIC-13,"European identity, citizenship and values_Creativity, arts and culture_Environment and climate change",#N/A
2022-1-FI01-KA122-SCH-000070569,Elokuvien keinoin sosiaaliseen muutokseen,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10186583,,Tornion yhteislyseon lukio,School/Institute/Educational centre – General education (secondary level),Tornio,Lappi,18,06/01/2022,11/30/2023,22490,TOPIC-97_TOPIC-61_TOPIC-163,New learning and teaching methods and approaches_Green skills_Digital skills and competences,#N/A
2022-1-FI01-KA122-SCH-000070374,Osallisuutta lisäävien opetusmenetelmien kehittäminen matematiikassa,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10196804,,"Paimion lukio, Paimion kaupunki",School/Institute/Educational centre – General education (secondary level),Paimio,Varsinais-Suomi,6,09/21/2022,03/20/2023,14382,TOPIC-35,Teaching and learning of foreign languages,#N/A
2022-1-FI01-KA122-SCH-000070199,Kangasniemen kirkonkylän koulun kahden alkuopettajan kurssi Firenzessä 'Teaching English as a foreign language* TEFL 23.-25.9. 2022,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10296791,,"Kangasniemen kunta, Kirkonkylän koulu",School/Institute/Educational centre – General education (basic education),Kangasniemi,Etelä-Savo,8,09/22/2022,05/21/2023,4 980 €,TOPIC-170_TOPIC-132_TOPIC-102,"Creating new, innovative or joint curricula or courses_Preventing racism and discrimination_Bridging intercultural, intergenerational and social divide",#N/A
2022-1-FI01-KA122-SCH-000070120,Learning teachers,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10004151,,Ahmon koulu,School/Institute/Educational centre – General education (basic education),Siilinjärvi,Pohjois-Savo,18,06/01/2022,11/30/2023,20905,TOPIC-97_TOPIC-61_TOPIC-101,New learning and teaching methods and approaches_Green skills_Early childhood education and care,#N/A
2022-1-FI01-KA122-SCH-000069959,STEAM-pedagogiikan vahvistaminen Sampolan päiväkodissa,Short-term projects for mobility of learners and staff in school education,KA122-SCH,2022,E10000787,,"Oulun kaupunki, sivistys- ja kulttuuripalvelut, Sampolan päiväkoti",School/Institute/Educational centre – General education (pre-primary level),Oulu,Pohjois-Pohjanmaa,18,08/01/2022,01/31/2024,13650,TOPIC-170_TOPIC-168_TOPIC-163,"Creating new, innovative or joint curricula or courses_Development of disadvantaged rural and urban areas_Digital skills and competences",#N/A
2022-1-FI01-KA122-ADU-000079888,Pedagogisesti uudistuvat opettajat,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10051287,,Pieksämäen seutuopisto,School/Institute/Educational centre – Adult education,Pieksämäki,Etelä-Savo,18,07/27/2022,01/26/2024,11534,TOPIC-72,Cooperation between educational institutions and business,#N/A
2022-1-FI01-KA122-ADU-000078210,Kunskapslyft för åländska rådgivare inom lantbruk och livsmedel,Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10297246,,Ålands hushållningssällskap,Non-governmental organisation/association,Jomala,Ahvenanmaa,18,06/01/2022,11/30/2023,46198,TOPIC-97_TOPIC-170_TOPIC-161,"New learning and teaching methods and approaches_Creating new, innovative or joint curricula or courses_Creativity, arts and culture",#N/A
2022-1-FI01-KA122-ADU-000077696,"Reidarin jäljillä Euroopassa, kansainvälisten yhteistyöverkostojen luominen vertaiskohteisiin",Short-term projects for mobility of learners and staff in adult education,KA122-ADU,2022,E10241801,,"Särestöniemen museosäätiö sr, Kauko Sorjosen säätiö sr",Foundation,Kittilä,Lappi,18,06/01/2022,11/30/2023,7104,TOPIC-73_TOPIC-187_TOPIC-170,"Social responsibility of educational institutions_International relations and development cooperation_Creating new, innovative or joint curricula or courses",#N/A
