ProjectCode,ProjectTitle,ActionTypeDescription,ActionType,CallYear,PIC,Accreditation Type,NameInLatinCharacterSet,OrganisationType,City,CountryRegionDescription,DurationInMonths,ProjectStartDate,ProjectEndDate,Initial awarded grant(IAG),Topic Code,Topic Name,Horizontal Priority Name
2022-1-FI01-KA121-SCH-000056287,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10132033,Accreditation for an individual organisation,Pargas stad,Public Local body,Parainen,Varsinais-Suomi,24,01/06/2022,31/05/2024, 36 096 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000056387,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10133823,Accreditation for an individual organisation,Lauttakylän lukio,School/Institute/Educational centre – General education (secondary level),Huittinen,Satakunta,15,01/06/2022,31/08/2023, 26 459 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000056636,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10188339,Accreditation for an individual organisation,Vaskivuoren lukio,School/Institute/Educational centre – General education (secondary level),Vantaa,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 105 034 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000056672,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10136946,Accreditation for an individual organisation,Uudenkaupungin Yhtenäiskoulu,School/Institute/Educational centre – General education (basic education),Uusikaupunki,Varsinais-Suomi,24,01/06/2022,31/05/2024, 32 923 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000056807,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10259055,Accreditation for an individual organisation,Keravan lukio ,School/Institute/Educational centre – General education (secondary level),Kerava,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 70 742 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000056931,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10134573,Accreditation for an individual organisation,"Järvenpään lukio, Järvenpään kaupunki",School/Institute/Educational centre – General education (secondary level),Järvenpää,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 156 046 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000056934,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10203659,Accreditation for an individual organisation,"Ålands gymnasium, Ålands lyceum",School/Institute/Educational centre – General education (secondary level),Maarianhamina,Ahvenanmaa,24,01/06/2022,31/05/2024, 100 071 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057104,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10161198,Accreditation for an individual organisation,Suininlahden Koulu,School/Institute/Educational centre – General education (basic education),Siilinjärvi,Pohjois-Savo,24,01/06/2022,31/05/2024, 58 052 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057108,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10119312,Accreditation for an individual organisation,Pirtin koulu,School/Institute/Educational centre – General education (basic education),Kuopio,Pohjois-Savo,24,01/06/2022,31/05/2024, 56 493 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057214,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10117894,Accreditation for an individual organisation,Riihimaen lukio ja aikuislukio,School/Institute/Educational centre – General education (secondary level),Riihimäki,Kanta-Häme,24,01/06/2022,31/05/2024, 30 508 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057273,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10151800,Accreditation for an individual organisation,Keravanjoen koulu,School/Institute/Educational centre – General education (basic education),Kerava,Helsinki-Uusimaa,15,01/06/2022,31/08/2023, 52 485 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057333,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10069954,Accreditation for an individual organisation,Tikkakosken yhtenäiskoulu,School/Institute/Educational centre – General education (basic education),Jyväskylä,Keski-Suomi,24,01/06/2022,31/05/2024, 26 064 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057338,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10283452,Accreditation for an individual organisation,Jaalan koulu,School/Institute/Educational centre – General education (basic education),Kouvola,Kymenlaakso,24,01/06/2022,31/05/2024, 23 850 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057396,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10209507,Accreditation for a mobility consortium coordinator,HELSINGIN YLIOPISTO,Higher education institution (tertiary level),Helsinki,Helsinki-Uusimaa,15,01/06/2022,31/08/2023, 34 248 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057448,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10181059,Accreditation for a mobility consortium coordinator,SASKY koulutuskuntayhtymä,School/Institute/Educational centre – General education (secondary level),Sastamala,Pirkanmaa,15,01/06/2022,31/08/2023, 106 440 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057472,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10161463,Accreditation for an individual organisation,Etelä-Tapiolan lukio,School/Institute/Educational centre – General education (secondary level),Espoo,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 52 699 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057498,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10245015,Accreditation for an individual organisation,Mynämäen lukio,School/Institute/Educational centre – General education (secondary level),Mynämäki,Varsinais-Suomi,24,01/06/2022,31/05/2024, 57 397 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057644,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10104906,Accreditation for an individual organisation,"Kulosaaren yhteiskoulu, Kulosaaren yhteiskoulun Oy",School/Institute/Educational centre – General education (secondary level),Helsinki,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 69 763 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057803,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10221876,Accreditation for an individual organisation,Orimattilan yhteiskoulu,School/Institute/Educational centre – General education (basic education),Orimattila,Päijät-Häme,24,01/06/2022,31/05/2024, 29 540 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000057955,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10116025,Accreditation for an individual organisation,Kaitaan lukio,School/Institute/Educational centre – General education (secondary level),Espoo,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 26 053 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000058262,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10189750,Accreditation for an individual organisation,"Maunulan yhteiskoulu ja Helsingin matematiikkalukio, Viipurin Reaalikoulu Oy",School/Institute/Educational centre – General education (secondary level),Helsinki,Helsinki-Uusimaa,15,01/06/2022,31/08/2023, 38 310 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000058288,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10135596,Accreditation for an individual organisation,Nousiaisten lukio,School/Institute/Educational centre – General education (secondary level),Nousiainen,Varsinais-Suomi,15,01/06/2022,31/08/2023, 21 946 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000058427,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10076247,Accreditation for a mobility consortium coordinator,Varppeen koulu,School/Institute/Educational centre – General education (basic education),Laitila,Varsinais-Suomi,15,01/06/2022,31/08/2023, 34 123 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000058655,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10211925,Accreditation for a mobility consortium coordinator,Ylivieskan kaupunki,Local Public body,Ylivieska,Pohjois-Pohjanmaa,24,01/06/2022,31/05/2024, 45 676 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000058934,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10183138,Accreditation for an individual organisation,Joensuun yhteiskoulun lukio,School/Institute/Educational centre – General education (secondary level),Joensuu,Pohjois-Karjala,24,01/06/2022,31/05/2024, 28 336 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059066,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10175137,Accreditation for an individual organisation,Vasa övningsskola,School/Institute/Educational centre – General education (basic education),Vaasa,Pohjanmaa,15,01/06/2022,31/08/2023, 122 951 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059087,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10047942,Accreditation for an individual organisation,Forssan yhteislyseo,School/Institute/Educational centre – General education (secondary level),Forssa,Kanta-Häme,24,01/06/2022,31/05/2024, 91 325 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059290,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10030262,Accreditation for an individual organisation,Alppilan lukio,School/Institute/Educational centre – General education (secondary level),Helsinki,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 91 548 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059417,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10195898,Accreditation for a mobility consortium coordinator,Helsingin kaupunki,School/Institute/Educational centre – General education (basic education),Helsinki,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 354 678 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059421,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10201014,Accreditation for a mobility consortium coordinator,Lemin koulukeskus,School/Institute/Educational centre – General education (basic education),Lemi,Etelä-Karjala,24,01/06/2022,31/05/2024, 29 492 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059451,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10001963,Accreditation for an individual organisation,Leppävaaran lukio,School/Institute/Educational centre – General education (secondary level),Espoo,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 35 338 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059458,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10249280,Accreditation for an individual organisation,Taavetin koulu,School/Institute/Educational centre – General education (basic education),Luumäki,Etelä-Karjala,24,01/06/2022,31/05/2024, 17 430 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059462,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10089491,Accreditation for a mobility consortium coordinator,Kuopion klassillinen lukio,School/Institute/Educational centre – General education (secondary level),Kuopio,Pohjois-Savo,24,01/06/2022,31/05/2024, 232 213 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059604,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10126359,Accreditation for an individual organisation,Rastaalan koulu,School/Institute/Educational centre – General education (basic education),Espoo,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 20 975 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059619,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10001041,Accreditation for an individual organisation,Nurmeksen lukio,School/Institute/Educational centre – General education (secondary level),Nurmes,Pohjois-Karjala,24,01/06/2022,31/05/2024, 49 034 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059628,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10091624,Accreditation for an individual organisation,"Pateniemen koulu, Oulun kaupunki",School/Institute/Educational centre – General education (basic education),Oulu,Pohjois-Pohjanmaa,15,01/06/2022,31/08/2023, 75 492 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000059994,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10051216,Accreditation for an individual organisation,"Tampereen kaupunki, Tammerkosken lukio",School/Institute/Educational centre – General education (secondary level),Tampere,Pirkanmaa,24,01/06/2022,31/05/2024, 145 838 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000060444,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10073669,Accreditation for an individual organisation,Leppävirran lukio,School/Institute/Educational centre – General education (secondary level),Leppävirta,Pohjois-Savo,15,01/06/2022,31/08/2023, 11 089 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000060457,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10087339,Accreditation for an individual organisation,Kesämäen koulu,School/Institute/Educational centre – General education (basic education),Lappeenranta,Etelä-Karjala,24,01/06/2022,31/05/2024, 30 776 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000060600,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10188503,Accreditation for an individual organisation,Oulunlahden koulu,School/Institute/Educational centre – General education (basic education),Oulu,Pohjois-Pohjanmaa,24,01/06/2022,31/05/2024, 58 312 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000060637,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10037790,Accreditation for a mobility consortium coordinator,Jyväskylän koulutuskuntayhtymä,School/Institute/Educational centre – General education (secondary level),Jyväskylä,Keski-Suomi,24,01/06/2022,31/05/2024, 351 412 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000061229,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10010219,Accreditation for an individual organisation,Porin lukio,School/Institute/Educational centre – General education (secondary level),Pori,Satakunta,15,01/06/2022,31/08/2023, 64 571 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000061920,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10074392,Accreditation for a mobility consortium coordinator,"Seinäjoen kaupunki, Sivistyskeskus",Public Local body,Seinäjoki,Etelä-Pohjanmaa,24,01/06/2022,31/05/2024, 400 500 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000062301,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10142216,Accreditation for an individual organisation,Jokelan koulu,School/Institute/Educational centre – General education (basic education),Jyväskylä,Keski-Suomi,24,01/06/2022,31/05/2024, 16 696 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000062326,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10183116,Accreditation for an individual organisation,Herttoniemen yhteiskoulu,School/Institute/Educational centre – General education (secondary level),Helsinki,Helsinki-Uusimaa,24,01/06/2022,31/05/2024, 76 961 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000062385,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10188028,Accreditation for a mobility consortium coordinator,Virtain kaupunki,Local Public body,Virrat,Pirkanmaa,15,01/06/2022,31/08/2023, 24 314 € ,#N/A,#N/A,#N/A
2022-1-FI01-KA121-SCH-000063453,,Accredited projects for mobility of learners and staff in school education,KA121-SCH,2022,E10161326,Accreditation for an individual organisation,"Ylitornion yhteiskoulun lukio, Ylitornion Yhteiskoulun Kannatusosakeyhtiö",School/Institute/Educational centre – General education (secondary level),Ylitornio,Lappi,24,01/06/2022,31/05/2024, 23 670 € ,#N/A,#N/A,#N/A
